Run Num.,Best Fit Max,Best Fit Sorted,First Fit Max,First Fit Sorted,Worst Fit Max,Worst Fit Sorted,Allocable,Back Tracks
7329,0,0,0,0,0,0,0,3396
7330,0,0,0,0,0,0,0,1956
7331,0,0,0,0,0,0,0,2676
7332,0,0,0,0,0,0,0,1956
7333,0,0,0,0,0,0,0,5916
7334,0,0,0,0,0,0,0,5676
7335,0,0,0,0,0,0,0,1956
7336,0,0,0,0,0,0,0,3396
7337,0,0,0,0,0,0,0,3396
7338,0,0,0,0,0,0,0,1956
7339,0,0,0,0,0,0,0,3396
7340,0,0,0,0,0,0,0,3396
7341,0,0,0,0,0,0,0,1956
7342,0,0,0,0,0,0,0,6276
7343,0,0,0,0,0,0,0,6276
7344,0,0,0,0,0,0,0,1956
7345,0,0,0,0,0,0,0,48036
7346,0,0,0,0,0,0,0,3912
7347,0,0,0,0,0,0,0,3756
7348,0,0,0,0,0,0,0,1956
7349,0,0,0,0,0,0,0,1956
7350,0,0,0,0,0,0,0,1956
7351,0,0,0,0,0,0,0,1956
7352,0,0,0,0,0,0,0,3756
7353,0,0,0,0,0,0,0,3396
7354,0,0,0,0,0,0,0,1956
7355,0,0,0,0,0,0,0,1956
7356,0,0,0,0,0,0,0,1956
7357,0,0,0,0,0,0,0,4116
7358,0,0,0,0,0,0,0,1956
7359,0,0,0,0,0,0,0,1956
7360,0,0,0,0,0,0,0,2676
7361,0,0,0,0,0,0,0,1956
7362,0,0,0,0,0,0,0,1956
7363,0,0,0,0,0,0,0,1956
7364,0,0,0,0,0,0,0,3756
7365,0,0,0,0,0,0,0,2676
7366,0,0,0,0,0,0,0,3396
7367,0,0,0,0,0,0,0,1956
7368,0,0,0,0,0,0,0,5556
7369,0,0,0,0,0,0,0,2676
7370,0,0,0,0,0,0,0,1956
7371,0,0,0,0,0,0,0,1956
7372,0,0,0,0,0,0,0,1956
7373,0,0,0,0,0,0,0,1956
7374,0,0,0,0,0,0,0,2676
7375,0,0,0,0,0,0,0,1956
7376,0,0,0,0,0,0,0,1956
7377,0,0,0,0,0,0,0,1956
7378,0,0,0,0,0,0,0,1956
7379,0,0,0,0,0,0,0,1956
7380,0,0,0,0,0,0,0,1956
7381,0,0,0,0,0,0,0,1956
7382,0,0,0,0,0,0,0,1956
7383,0,0,0,0,0,0,0,9156
7384,0,0,0,0,0,0,0,2676
7385,0,0,0,0,0,0,0,1956
7386,0,0,0,0,0,0,0,1956
7387,0,0,0,0,0,0,0,1956
7388,0,0,0,0,0,0,0,6996
7389,0,0,0,0,0,0,0,1956
7390,0,0,0,0,0,0,0,1956
7391,0,0,0,0,0,0,0,1956
7392,0,0,0,0,0,0,0,1956
7393,0,0,0,0,0,0,0,1956
7394,0,0,0,0,0,0,0,1956
7395,0,0,0,0,0,0,0,1956
7396,0,0,0,0,0,0,0,1956
7397,0,0,0,0,0,0,0,3396
7398,0,0,0,0,0,0,0,1956
7399,0,0,0,0,0,0,0,1956
7400,0,0,0,0,0,0,0,5676
7401,0,0,0,0,0,0,0,3756
7402,0,0,0,0,0,0,0,6996
7403,0,0,0,0,0,0,0,1956
7404,0,0,0,0,0,0,0,1956
7405,0,0,0,0,0,0,0,5796
7406,0,0,0,0,0,0,0,3396
7407,0,0,0,0,0,0,0,175476
7408,0,0,0,0,0,0,0,1956
7409,0,0,0,0,0,0,0,1956
7410,0,0,0,0,0,0,0,1956
7411,0,0,0,0,0,0,0,3396
7412,0,0,0,0,0,0,0,6756
7413,0,0,0,0,0,0,0,1956
7414,0,0,0,0,0,0,0,1956
7415,0,0,0,0,0,0,0,4836
7416,0,0,0,0,0,0,0,6996
7417,0,0,0,0,0,0,0,8436
7418,0,0,0,0,0,0,0,1956
7419,0,0,0,0,0,0,0,2676
7420,0,0,0,0,0,0,0,3756
7421,0,0,0,0,0,0,0,4116
7422,0,0,0,0,0,0,0,1956
7423,0,0,0,0,0,0,0,1956
7424,0,0,0,0,0,0,0,3876
7425,0,0,0,0,0,0,0,12156
7426,0,0,0,0,0,0,0,1956
7427,0,0,0,0,0,0,0,1956
7428,0,0,0,0,0,0,0,1956
7429,0,0,0,0,0,0,0,12036
7430,0,0,0,0,0,0,0,2676
7431,0,0,0,0,0,0,0,1956
7432,0,0,0,0,0,0,0,5346
7433,0,0,0,0,0,0,0,4836
7434,0,0,0,0,0,0,0,1956
7435,0,0,0,0,0,0,0,1956
7436,0,0,0,0,0,0,0,1956
7437,0,0,0,0,0,0,0,1956
7438,0,0,0,0,0,0,0,1956
7439,0,0,0,0,0,0,0,110676
7440,0,0,0,0,0,0,0,1956
7441,0,0,0,0,0,0,0,1956
7442,0,0,0,0,0,0,0,3396
7443,0,0,0,0,0,0,0,5556
7444,0,0,0,0,0,0,0,2676
7445,0,0,0,0,0,0,0,49236
7446,0,0,0,0,0,0,0,4116
7447,0,0,0,0,0,0,0,1956
7448,0,0,0,0,0,0,0,1956
7449,0,0,0,0,0,0,0,1956
7450,0,0,0,0,0,0,0,7266
7451,0,0,0,0,0,0,0,3396
7452,0,0,0,0,0,0,0,1956
7453,0,0,0,0,0,0,0,1956
7454,0,0,0,0,0,0,0,1956
7455,0,0,0,0,0,0,0,6996
7456,0,0,0,0,0,0,0,1956
7457,0,0,0,0,0,0,0,1956
7458,0,0,0,0,0,0,0,6996
7459,0,0,0,0,0,0,0,2676
7460,0,0,0,0,0,0,0,5556
7461,0,0,0,0,0,0,0,1956
7462,0,0,0,0,0,0,0,1956
7463,0,1,0,1,0,0,0,0
7464,0,0,0,0,0,0,0,1956
7465,0,0,0,0,0,0,0,3396
7466,0,0,0,0,0,0,0,1956
7467,0,0,0,0,0,0,0,2676
7468,0,0,0,0,0,0,0,1956
7469,0,0,0,0,0,0,0,1956
7470,0,0,0,0,0,0,0,1956
7471,0,0,0,0,0,0,0,3876
7472,0,0,0,0,0,0,0,9876
7473,0,0,0,0,0,0,0,9156
7474,0,0,0,0,0,0,0,4836
7475,0,0,0,0,0,0,0,1956
7476,0,0,0,0,0,0,0,3396
7477,0,0,0,0,0,0,0,1956
7478,0,0,0,0,0,0,0,1956
7479,0,0,0,0,0,0,0,1956
7480,0,0,0,0,0,0,0,1956
7481,0,0,0,0,0,0,0,1956
7482,0,0,0,0,0,0,0,2676
7483,0,0,0,0,0,0,0,2676
7484,0,0,0,0,0,0,0,1956
7485,0,0,0,0,0,0,0,1956
7486,0,0,0,0,0,0,0,1956
7487,0,0,0,0,0,0,0,3396
7488,0,0,0,0,0,0,0,4476
7489,0,0,0,0,0,0,0,1956
7490,0,0,0,0,0,0,0,3756
7491,0,0,0,0,0,0,0,1956
7492,0,0,0,0,0,0,0,2676
7493,0,0,0,0,0,0,0,21396
7494,0,0,0,0,0,0,0,2676
7495,0,0,0,0,0,0,0,1956
7496,0,0,0,0,0,0,0,4116
7497,0,0,0,0,0,0,0,1956
7498,0,0,0,0,0,0,0,2676
7499,0,0,0,0,0,0,0,3396
7500,0,0,0,0,0,0,0,2676
7501,0,0,0,0,0,0,0,1956
7502,0,0,0,0,0,0,0,1956
7503,0,0,0,0,0,0,0,1956
7504,0,0,0,0,0,0,0,1956
7505,0,0,0,0,0,0,0,1956
7506,0,0,0,0,0,0,0,3756
7507,0,0,0,0,0,0,0,2676
7508,0,0,0,0,0,0,0,54066
7509,0,0,0,0,0,0,0,1956
7510,0,0,0,0,0,0,0,3396
7511,0,0,0,0,0,0,0,39516
7512,0,0,0,0,0,0,0,5856
7513,0,0,0,0,0,0,0,1956
7514,0,0,0,0,0,0,0,4836
7515,0,0,0,0,0,0,0,1956
7516,0,0,0,0,0,0,0,8436
7517,0,0,0,0,0,0,0,1956
7518,0,0,0,0,0,0,0,1956
7519,0,0,0,0,0,0,0,4836
7520,0,0,0,0,0,0,0,4836
7521,0,0,0,0,0,0,0,1956
7522,0,0,0,0,0,0,0,5316
7523,0,0,0,0,0,0,0,1956
7524,0,0,0,0,0,0,0,1956
7525,0,0,0,0,0,0,0,1956
7526,0,0,0,0,0,0,0,1956
7527,0,0,0,0,0,0,0,1956
7528,0,0,0,0,0,0,0,1956
7529,0,0,0,0,0,0,0,1956
7530,0,0,0,0,0,0,0,2676
7531,0,0,0,0,0,0,0,2676
7532,0,0,0,0,0,0,0,12396
7533,0,0,0,0,0,0,0,1956
7534,0,0,0,0,0,0,0,1956
7535,0,0,0,0,0,0,0,2676
7536,0,0,0,0,0,0,0,1956
7537,0,0,0,0,0,0,0,2676
7538,0,0,0,0,0,0,0,1956
7539,0,0,0,0,0,0,0,9156
7540,0,0,0,0,0,0,0,1956
7541,0,0,0,0,0,0,0,2676
7542,0,0,0,0,0,0,0,4116
7543,0,0,0,0,0,0,0,1956
7544,0,0,0,0,0,0,0,9876
7545,0,0,0,0,0,0,0,1956
7546,0,0,0,0,0,0,0,6996
7547,0,0,0,0,0,0,0,7716
7548,0,0,0,0,0,0,0,1956
7549,0,0,0,0,0,0,0,1956
7550,0,0,0,0,0,0,0,1956
7551,0,0,0,0,0,0,0,3396
7552,0,0,0,0,0,0,0,1956
7553,0,0,0,0,0,0,0,1956
7554,0,0,0,0,0,0,0,1956
7555,0,0,0,0,0,0,0,3396
7556,0,0,0,0,0,0,0,6996
7557,0,0,0,0,0,0,0,1956
7558,0,0,0,0,0,0,0,1956
7559,0,0,0,0,0,0,0,1956
7560,0,0,0,0,0,0,0,1956
7561,0,0,0,0,0,0,0,2676
7562,0,0,0,0,0,0,0,5676
7563,0,0,0,0,0,0,0,4116
7564,0,0,0,0,0,0,0,2676
7565,0,0,0,0,0,0,0,1956
7566,0,0,0,0,0,0,0,1956
7567,0,0,0,0,0,0,0,1956
7568,0,0,0,0,0,0,0,1956
7569,0,0,0,0,0,0,0,1956
7570,0,0,0,0,0,0,0,1956
7571,0,0,0,0,0,0,0,3396
7572,0,0,0,0,0,0,0,1956
7573,0,0,0,0,0,0,0,1956
7574,0,0,0,0,0,0,0,4116
7575,0,0,0,0,0,0,0,1956
7576,0,0,0,0,0,0,0,1956
7577,0,0,0,0,0,0,0,1956
7578,0,0,0,0,0,0,0,1956
7579,0,0,0,0,0,0,0,6276
7580,0,0,0,0,0,0,0,40596
7581,0,0,0,0,0,0,0,1956
7582,0,0,0,0,0,0,0,6996
7583,0,0,0,0,0,0,0,6996
7584,0,0,0,0,0,0,0,4116
7585,0,0,0,0,0,0,0,2676
7586,0,0,0,0,0,0,0,4116
7587,0,0,0,0,0,0,0,1956
7588,0,0,0,0,0,0,0,1956
7589,0,0,0,0,0,0,0,1956
7590,0,0,0,0,0,0,0,18636
7591,0,0,0,0,0,0,0,1956
7592,0,0,0,0,0,0,0,3876
7593,0,0,0,0,0,0,0,1956
7594,0,0,0,0,0,0,0,1956
7595,0,0,0,0,0,0,0,3396
7596,0,0,0,0,0,0,0,1956
7597,0,0,0,0,0,0,0,1956
7598,0,0,0,0,0,0,0,3396
7599,0,0,0,0,0,0,0,1956
7600,0,0,0,0,0,0,0,3756
7601,0,0,0,0,0,0,0,2676
7602,0,0,0,0,0,0,0,1956
7603,0,0,0,0,0,0,0,6276
7604,0,0,0,0,0,0,0,1956
7605,0,0,0,0,0,0,0,9516
7606,0,0,0,0,0,0,0,4116
7607,0,0,0,0,0,0,0,2676
7608,0,0,0,0,0,0,0,6066
7609,0,0,0,0,0,0,0,1956
7610,0,0,0,0,0,0,0,17076
7611,0,0,0,0,0,0,0,8946
7612,0,0,0,0,0,0,0,3396
7613,0,0,0,0,0,0,0,1956
7614,0,0,0,0,0,0,0,2676
7615,0,0,0,0,0,0,0,3756
7616,0,0,0,0,0,0,0,1956
7617,0,0,0,0,0,0,0,1956
7618,0,0,0,0,0,0,0,3396
7619,0,0,0,0,0,0,0,1956
7620,0,0,0,0,0,0,0,12036
7621,0,0,0,0,0,0,0,1956
7622,0,0,0,0,0,0,0,3396
7623,0,0,0,0,0,0,0,1956
7624,0,0,0,0,0,0,0,6636
7625,0,0,0,0,0,0,0,3396
7626,0,0,0,0,0,0,0,2676
7627,0,0,0,0,0,0,0,1956
7628,0,0,0,0,0,0,0,22116
7629,0,0,0,0,0,0,0,1956
7630,0,0,0,0,0,0,0,6996
7631,0,0,0,0,0,0,0,1956
7632,0,0,0,0,0,0,0,1956
7633,0,0,0,0,0,0,0,1956
7634,0,0,0,0,0,0,0,1956
7635,0,0,0,0,0,0,0,2676
7636,0,0,0,0,0,0,0,3396
7637,0,0,0,0,0,0,0,1956
7638,0,0,0,0,0,0,0,1956
7639,0,0,0,0,0,0,0,4476
7640,0,0,0,0,0,0,0,4116
7641,0,0,0,0,0,0,0,1956
7642,0,0,0,0,0,0,0,7236
7643,0,0,0,0,0,0,0,3396
7644,0,0,0,0,0,0,0,1956
7645,0,0,0,0,0,0,0,3396
7646,0,0,0,0,0,0,0,3396
7647,0,0,0,0,0,0,0,1956
7648,0,0,0,0,0,0,0,3876
7649,0,0,0,0,0,0,0,1956
7650,0,0,0,0,0,0,0,9156
7651,0,0,0,0,0,0,0,11112
7652,0,0,0,0,0,0,0,1956
7653,0,0,0,0,0,0,0,3756
7654,0,0,0,0,0,0,0,1956
7655,0,0,0,0,0,0,0,2676
7656,0,0,0,0,0,0,0,1956
7657,0,0,0,0,0,0,0,3396
7658,0,0,0,0,0,0,0,2676
7659,0,0,0,0,0,0,0,11076
7660,0,0,0,0,0,0,0,2676
7661,0,0,0,0,0,0,0,4116
7662,0,0,0,0,0,0,0,1956
7663,0,0,0,0,0,0,0,17076
7664,0,0,0,0,0,0,0,1956
7665,0,0,0,0,0,0,0,1956
7666,0,0,0,0,0,0,0,3756
7667,0,0,0,0,0,0,0,2676
7668,0,0,0,0,0,0,0,1956
7669,0,0,0,0,0,0,0,1956
7670,0,0,0,0,0,0,0,30756
7671,0,0,0,0,0,0,0,1956
7672,0,0,0,0,0,0,0,1956
7673,0,0,0,0,0,0,0,1956
7674,0,0,0,0,0,0,0,1956
7675,0,0,0,0,0,0,0,2676
7676,0,0,0,0,0,0,0,1956
7677,0,0,0,0,0,0,0,1956
7678,0,0,0,0,0,0,0,1956
7679,0,0,0,0,0,0,0,1956
7680,0,0,0,0,0,0,0,1956
7681,0,0,0,0,0,0,0,2676
7682,0,0,0,0,0,0,0,1956
7683,0,0,0,0,0,0,0,1956
7684,0,0,0,0,0,0,0,1956
7685,0,0,0,0,0,0,0,1956
7686,0,0,0,0,0,0,0,3756
7687,0,0,0,0,0,0,0,15636
7688,0,0,0,0,0,0,0,5916
7689,0,0,0,0,0,0,0,1956
7690,0,0,0,0,0,0,0,5316
7691,0,0,0,0,0,0,0,15072
7692,0,0,0,0,0,0,0,2676
7693,0,0,0,0,0,0,0,1956
7694,0,0,0,0,0,0,0,1956
7695,0,0,0,0,0,0,0,1956
7696,0,0,0,0,0,0,0,1956
7697,0,0,0,0,0,0,0,1956
7698,0,0,0,0,0,0,0,1956
7699,0,0,0,0,0,0,0,1956
7700,0,0,0,0,0,0,0,1956
7701,0,0,0,0,0,0,0,8953
7702,0,0,0,0,0,0,0,8076
7703,0,0,0,0,0,0,0,6276
7704,0,0,0,0,0,0,0,1956
7705,0,0,0,0,0,0,0,1956
7706,0,0,0,0,0,0,0,3396
7707,0,0,0,0,0,0,0,1956
7708,0,0,0,0,0,0,0,1956
7709,0,0,0,0,0,0,0,2676
7710,0,0,0,0,0,0,0,1956
7711,0,0,0,0,0,0,0,4476
7712,0,0,0,0,0,0,0,1956
7713,0,0,0,0,0,0,0,1956
7714,0,0,0,0,0,0,0,28596
7715,0,0,0,0,0,0,0,1956
7716,0,0,0,0,0,0,0,54066
7717,0,0,0,0,0,0,0,1956
7718,0,0,0,0,0,0,0,1956
7719,0,0,0,0,0,0,0,1956
7720,0,0,0,0,0,0,0,10026
7721,0,0,0,0,0,0,0,26706
7722,0,0,0,0,0,0,0,6996
7723,0,0,0,0,0,0,0,11676
7724,0,0,0,0,0,0,0,5556
7725,0,0,0,0,0,0,0,6276
7726,0,0,0,0,0,0,0,1956
7727,0,0,0,0,0,0,0,3912
7728,0,0,0,0,0,0,0,1956
7729,0,0,0,0,0,0,0,1956
7730,0,0,0,0,0,0,0,1956
7731,0,0,0,0,0,0,0,1956
7732,0,0,0,0,0,0,0,8076
7733,0,0,0,0,0,0,0,8436
7734,0,0,0,0,0,0,0,1956
7735,0,0,0,0,0,0,0,1956
7736,0,0,0,0,0,0,0,1956
7737,0,0,0,0,0,0,0,1956
7738,0,0,0,0,0,0,0,7356
7739,0,0,0,0,0,0,0,3396
7740,0,0,0,0,0,0,0,1956
7741,0,0,0,0,0,0,0,2676
7742,0,0,0,0,0,0,0,1956
7743,0,0,0,0,0,0,0,1956
7744,0,0,0,0,0,0,0,3396
7745,0,0,0,0,0,0,0,1956
7746,0,0,0,0,0,0,0,1956
7747,0,0,0,0,0,0,0,5916
7748,0,0,0,0,0,0,0,1956
7749,0,0,0,0,0,0,0,7236
7750,0,0,0,0,0,0,0,1956
7751,0,0,0,0,0,0,0,5916
7752,0,0,0,0,0,0,0,1956
7753,0,0,0,0,0,0,0,1956
7754,0,0,0,0,0,0,0,6996
7755,0,0,0,0,0,0,0,1956
7756,0,0,0,0,0,0,0,4116
7757,0,0,0,0,0,0,0,4476
7758,0,0,0,0,0,0,0,6276
7759,0,0,0,0,0,0,0,3876
7760,0,0,0,0,0,0,0,1956
7761,0,0,0,0,0,0,0,1956
7762,0,0,0,0,0,0,0,1956
7763,0,0,0,0,0,0,0,1956
7764,0,0,0,0,0,0,0,4836
7765,0,0,0,0,0,0,0,1956
7766,0,0,0,0,0,0,0,4836
7767,0,0,0,0,0,0,0,4836
7768,0,0,0,0,0,0,0,1956
7769,0,0,0,0,0,0,0,1956
7770,0,0,0,0,0,0,0,5556
7771,0,0,0,0,0,0,0,1956
7772,0,0,0,0,0,0,0,2676
7773,0,0,0,0,0,0,0,3396
7774,0,0,0,0,0,0,0,2676
7775,0,0,0,0,0,0,0,10596
7776,0,0,0,0,0,0,0,1956
7777,0,0,0,0,0,0,0,1956
7778,0,0,0,0,0,0,0,2676
7779,0,0,0,0,0,0,0,1956
7780,0,0,0,0,0,0,0,2676
7781,0,0,0,0,0,0,0,1956
7782,0,0,0,0,0,0,0,1956
7783,0,0,0,0,0,0,0,1956
7784,0,0,0,0,0,0,0,1956
7785,0,0,0,0,0,0,0,1956
7786,0,0,0,0,0,0,0,1956
7787,0,0,0,0,0,0,0,4116
7788,0,0,0,0,0,0,0,1956
7789,0,0,0,0,0,0,0,3756
7790,0,0,0,0,0,0,0,1956
7791,0,0,0,0,0,0,0,3396
7792,0,0,0,0,0,0,0,12396
7793,0,0,0,0,0,0,0,1956
7794,0,0,0,0,0,0,0,1956
7795,0,0,0,0,0,0,0,1956
7796,0,0,0,0,0,0,0,3396
7797,0,0,0,0,0,0,0,1956
7798,0,0,0,0,0,0,0,3396
7799,0,0,0,0,0,0,0,1956
7800,0,0,0,0,0,0,0,1956
7801,0,0,0,0,0,0,0,1956
7802,0,0,0,0,0,0,0,1956
7803,0,0,0,0,0,0,0,6276
7804,0,0,0,0,0,0,0,4836
7805,0,0,0,0,0,0,0,2676
7806,0,0,0,0,0,0,0,1956
7807,0,0,0,0,0,0,0,1956
7808,0,0,0,0,0,0,0,1956
7809,0,0,0,0,0,0,0,3396
7810,0,0,0,0,0,0,0,4836
7811,0,0,0,0,0,0,0,1956
7812,0,0,0,0,0,0,0,3396
7813,0,0,0,0,0,0,0,1956
7814,0,0,0,0,0,0,0,1956
7815,0,0,0,0,0,0,0,1956
7816,0,0,0,0,0,0,0,39036
7817,0,0,0,0,0,0,0,1956
7818,0,0,0,0,0,0,0,1956
7819,0,0,0,0,0,0,0,4476
7820,0,0,0,0,0,0,0,49476
7821,0,0,0,0,0,0,0,3876
7822,0,0,0,0,0,0,0,383862
7823,0,0,0,0,0,0,0,3396
7824,0,0,0,0,0,0,0,1956
7825,0,0,0,0,0,0,0,1956
7826,0,0,0,0,0,0,0,1956
7827,0,0,0,0,0,0,0,1956
7828,0,0,0,0,0,0,0,6996
7829,0,0,0,0,0,0,0,4116
7830,0,0,0,0,0,0,0,4116
7831,0,0,0,0,0,0,0,4836
7832,0,0,0,0,0,0,0,3756
7833,0,0,0,0,0,0,0,4596
7834,0,0,0,0,0,0,0,2676
7835,0,0,0,0,0,0,0,1956
7836,0,0,0,0,0,0,0,2676
7837,0,0,0,0,0,0,0,1956
7838,0,0,0,0,0,0,0,77346
7839,0,0,0,0,0,0,0,3756
7840,0,0,0,0,0,0,0,2676
7841,0,0,0,0,0,0,0,2676
7842,0,0,0,0,0,0,0,1956
7843,0,0,0,0,0,0,0,3906
7844,0,0,0,0,0,0,0,1956
7845,0,0,0,0,0,0,0,1956
7846,0,0,0,0,0,0,0,14556
7847,0,0,0,0,0,0,0,5556
7848,0,0,0,0,0,0,0,7716
7849,0,0,0,0,0,0,0,1956
7850,0,0,0,0,0,0,0,4116
7851,0,0,0,0,0,0,0,1956
7852,0,0,0,0,0,0,0,4836
7853,0,0,0,0,0,0,0,1956
7854,0,0,0,0,0,0,0,1956
7855,0,0,0,0,0,0,0,1956
7856,0,0,0,0,0,0,0,15456
7857,0,0,0,0,0,0,0,2676
7858,0,0,0,0,0,0,0,3396
7859,0,0,0,0,0,0,0,1956
7860,0,0,0,0,0,0,0,3396
7861,0,0,0,0,0,0,0,8196
7862,0,0,0,0,0,0,0,12756
7863,0,0,0,0,0,0,0,1956
7864,0,0,0,0,0,0,0,4116
7865,0,0,0,0,0,0,0,2676
7866,0,0,0,0,0,0,0,1956
7867,0,0,0,0,0,0,0,10596
7868,0,0,0,0,0,0,0,1956
7869,0,0,0,0,0,0,0,21936
7870,0,0,0,0,0,0,0,1956
7871,0,0,0,0,0,0,0,1956
7872,0,0,0,0,0,0,0,10596
7873,0,0,0,0,0,0,0,3396
7874,0,0,0,0,0,0,0,4476
7875,0,0,0,0,0,0,0,2676
7876,0,0,0,0,0,0,0,1956
7877,0,0,0,0,0,0,0,1956
7878,0,0,0,0,0,0,0,1956
7879,0,0,0,0,0,0,0,1956
7880,0,0,0,0,0,0,0,3756
7881,0,0,0,0,0,0,0,1956
7882,0,0,0,0,0,0,0,1956
7883,0,0,0,0,0,0,0,6996
7884,0,0,0,0,0,0,0,2676
7885,0,0,0,0,0,0,0,24996
7886,0,0,0,0,0,0,0,1956
7887,0,0,0,0,0,0,0,2676
7888,0,0,0,0,0,0,0,81876
7889,0,0,0,0,0,0,0,1956
7890,0,0,0,0,0,0,0,2676
7891,0,0,0,0,0,0,0,2676
7892,0,0,0,0,0,0,0,13476
7893,0,0,0,0,0,0,0,1956
7894,0,0,0,0,0,0,0,3396
7895,0,0,0,0,0,0,0,2676
7896,0,0,0,0,0,0,0,1956
7897,0,0,0,0,0,0,0,3876
7898,0,0,0,0,0,0,0,5832
7899,0,0,0,0,0,0,0,1956
7900,0,0,0,0,0,0,0,1956
7901,0,0,0,0,0,0,0,1956
7902,0,0,0,0,0,0,0,1956
7903,0,0,0,0,0,0,0,1956
7904,0,0,0,0,0,0,0,3396
7905,0,0,0,0,0,0,0,1956
7906,0,0,0,0,0,0,0,1956
7907,0,0,0,0,0,0,0,1956
7908,0,0,0,0,0,0,0,7716
7909,0,0,0,0,0,0,0,1956
7910,0,0,0,0,0,0,0,3396
7911,0,0,0,0,0,0,0,2676
7912,0,0,0,0,0,0,0,2676
7913,0,0,0,0,0,0,0,2676
7914,0,0,0,0,0,0,0,1956
7915,0,0,0,0,0,0,0,1956
7916,0,0,0,0,0,0,0,10596
7917,0,0,0,0,0,0,0,1956
7918,0,0,0,0,0,0,0,1956
7919,0,0,0,0,0,0,0,3756
7920,0,0,0,0,0,0,0,1956
7921,0,0,0,0,0,0,0,6996
7922,0,0,0,0,0,0,0,1956
7923,0,0,0,0,0,0,0,1956
7924,0,0,0,0,0,0,0,6996
7925,0,0,0,0,0,0,0,1956
7926,0,0,0,0,0,0,0,1956
7927,0,0,0,0,0,0,0,1956
7928,0,0,0,0,0,0,0,1956
7929,0,0,0,0,0,0,0,1956
7930,0,0,0,0,0,0,0,10596
7931,0,0,0,0,0,0,0,1956
7932,0,0,0,0,0,0,0,6792
7933,0,0,0,0,0,0,0,1956
7934,0,0,0,0,0,0,0,5556
7935,0,0,0,0,0,0,0,1956
7936,0,0,0,0,0,0,0,1956
7937,0,0,0,0,0,0,0,1956
7938,0,0,0,0,0,0,0,5196
7939,0,0,0,0,0,0,0,1956
7940,0,0,0,0,0,0,0,1956
7941,0,0,0,0,0,0,0,15996
7942,0,0,0,0,0,0,0,9636
7943,0,0,0,0,0,0,0,8436
7944,0,0,0,0,0,0,0,1956
7945,0,0,0,0,0,0,0,1956
7946,0,0,0,0,0,0,0,3396
7947,0,0,0,0,0,0,0,2676
7948,0,0,0,0,0,0,0,1956
7949,0,0,0,0,0,0,0,40836
7950,0,0,0,0,0,0,0,1956
7951,0,0,0,0,0,0,0,8436
7952,0,0,0,0,0,0,0,6276
7953,0,0,0,0,0,0,0,1956
7954,0,0,0,0,0,0,0,3396
7955,0,0,0,0,0,0,0,6066
7956,0,0,0,0,0,0,0,6636
7957,0,0,0,0,0,0,0,1956
7958,0,0,0,0,0,0,0,1956
7959,0,0,0,0,0,0,0,5556
7960,0,0,0,0,0,0,0,1956
7961,0,0,0,0,0,0,0,2676
7962,0,0,0,0,0,0,0,3396
7963,0,0,0,0,0,0,0,1956
7964,0,0,0,0,0,0,0,1956
7965,0,0,0,0,0,0,0,1956
7966,0,0,0,0,0,0,0,3396
7967,0,0,0,0,0,0,0,1956
7968,0,0,0,0,0,0,0,8436
7969,0,0,0,0,0,0,0,1956
7970,0,0,0,0,0,0,0,7716
7971,0,0,0,0,0,0,0,1956
7972,0,0,0,0,0,0,0,34356
7973,0,0,0,0,0,0,0,4116
7974,0,0,0,0,0,0,0,1956
7975,0,0,0,0,0,0,0,5556
7976,0,0,0,0,0,0,0,1956
7977,0,0,0,0,0,0,0,2676
7978,0,0,0,0,0,0,0,1956
7979,0,0,0,0,0,0,0,1956
7980,0,0,0,0,0,0,0,1956
7981,0,0,0,0,0,0,0,4116
7982,0,0,0,0,0,0,0,1956
7983,0,0,0,0,0,0,0,19476
7984,0,0,0,0,0,0,0,1956
7985,0,0,0,0,0,0,0,1956
7986,0,0,0,0,0,0,0,1956
7987,0,0,0,0,0,0,0,1956
7988,0,0,0,0,0,0,0,1956
7989,0,0,0,0,0,0,0,1956
7990,0,0,0,0,0,0,0,42996
7991,0,0,0,0,0,0,0,2676
7992,0,0,0,0,0,0,0,3756
7993,0,0,0,0,0,0,0,22836
7994,0,0,0,0,0,0,0,6276
7995,0,0,0,0,0,0,0,10596
7996,0,0,0,0,0,0,0,1956
7997,0,0,0,0,0,0,0,1956
7998,0,0,0,0,0,0,0,11316
7999,0,0,0,0,0,0,0,2676
8000,0,0,0,0,0,0,0,5196
8001,0,0,0,0,0,0,0,2676
8002,0,0,0,0,0,0,0,2676
8003,0,0,0,0,0,0,0,3396
8004,0,0,0,0,0,0,0,2676
8005,0,0,0,0,0,0,0,18876
8006,0,0,0,0,0,0,0,1956
8007,0,0,0,0,0,0,0,8436
8008,0,0,0,0,0,0,0,1956
8009,0,0,0,0,0,0,0,1956
8010,0,0,0,0,0,0,0,1956
8011,0,0,0,0,0,0,0,1956
8012,0,0,0,0,0,0,0,19956
8013,0,0,0,0,0,0,0,18636
8014,0,0,0,0,0,0,0,2676
8015,0,0,0,0,0,0,0,1956
8016,0,0,0,0,0,0,0,9876
8017,0,0,0,0,0,0,0,3396
8018,0,0,0,0,0,0,0,1956
8019,0,0,0,0,0,0,0,6996
8020,0,0,0,0,0,0,0,87996
8021,0,0,0,0,0,0,0,3756
8022,0,0,0,0,0,0,0,1956
8023,0,0,0,0,0,0,0,1956
8024,0,0,0,0,0,0,0,2676
